Country,Year,Code,CodeYear,aca_pres,aca_year,aca_yrsince,foia_pres,foia_year,foia_yrssince
Solomon Islands,2003,SLB,SLB2003,0,0,,0,0,
Solomon Islands,2004,SLB,SLB2004,0,0,,0,0,
Solomon Islands,2005,SLB,SLB2005,0,0,,0,0,
Solomon Islands,2006,SLB,SLB2006,0,0,,0,0,
Solomon Islands,2007,SLB,SLB2007,0,0,,0,0,
Solomon Islands,2008,SLB,SLB2008,0,0,,0,0,
Solomon Islands,2009,SLB,SLB2009,0,0,,0,0,
Solomon Islands,2010,SLB,SLB2010,0,0,,0,0,
Sierra Leone,1996,SLE,SLE1996,0,2008,-12,0,0,
Sierra Leone,1997,SLE,SLE1997,0,2008,-11,0,0,
Sierra Leone,1998,SLE,SLE1998,0,2008,-10,0,0,
Sierra Leone,1999,SLE,SLE1999,0,2008,-9,0,0,
Sierra Leone,2000,SLE,SLE2000,0,2008,-8,0,0,
Sierra Leone,2001,SLE,SLE2001,0,2008,-7,0,0,
Sierra Leone,2002,SLE,SLE2002,0,2008,-6,0,0,
Sierra Leone,2003,SLE,SLE2003,0,2008,-5,0,0,
Sierra Leone,2004,SLE,SLE2004,0,2008,-4,0,0,
Sierra Leone,2005,SLE,SLE2005,0,2008,-3,0,0,
Sierra Leone,2006,SLE,SLE2006,0,2008,-2,0,0,
Sierra Leone,2007,SLE,SLE2007,0,2008,-1,0,0,
Sierra Leone,2008,SLE,SLE2008,1,2008,0,0,0,
Sierra Leone,2009,SLE,SLE2009,1,2008,1,0,0,
Sierra Leone,2010,SLE,SLE2010,1,2008,2,0,0,
El Salvador,1996,SLV,SLV1996,0,0,,0,2011,-15
El Salvador,1997,SLV,SLV1997,0,0,,0,2011,-14
El Salvador,1998,SLV,SLV1998,0,0,,0,2011,-13
El Salvador,1999,SLV,SLV1999,0,0,,0,2011,-12
El Salvador,2000,SLV,SLV2000,0,0,,0,2011,-11
El Salvador,2001,SLV,SLV2001,0,0,,0,2011,-10
El Salvador,2002,SLV,SLV2002,0,0,,0,2011,-9
El Salvador,2003,SLV,SLV2003,0,0,,0,2011,-8
El Salvador,2004,SLV,SLV2004,0,0,,0,2011,-7
El Salvador,2005,SLV,SLV2005,0,0,,0,2011,-6
El Salvador,2006,SLV,SLV2006,0,0,,0,2011,-5
El Salvador,2007,SLV,SLV2007,0,0,,0,2011,-4
El Salvador,2008,SLV,SLV2008,0,0,,0,2011,-3
El Salvador,2009,SLV,SLV2009,0,0,,0,2011,-2
El Salvador,2010,SLV,SLV2010,0,0,,0,2011,-1
San Marino,1996,SMR,SMR1996,0,0,,0,0,
San Marino,1997,SMR,SMR1997,0,0,,0,0,
San Marino,1998,SMR,SMR1998,0,0,,0,0,
San Marino,1999,SMR,SMR1999,0,0,,0,0,
San Marino,2000,SMR,SMR2000,0,0,,0,0,
San Marino,2001,SMR,SMR2001,0,0,,0,0,
San Marino,2002,SMR,SMR2002,0,0,,0,0,
San Marino,2003,SMR,SMR2003,0,0,,0,0,
San Marino,2004,SMR,SMR2004,0,0,,0,0,
San Marino,2005,SMR,SMR2005,0,0,,0,0,
San Marino,2006,SMR,SMR2006,0,0,,0,0,
San Marino,2007,SMR,SMR2007,0,0,,0,0,
San Marino,2008,SMR,SMR2008,0,0,,0,0,
San Marino,2009,SMR,SMR2009,0,0,,0,0,
San Marino,2010,SMR,SMR2010,0,0,,0,0,
Somalia,1996,SOM,SOM1996,0,2010,-14,0,0,
Somalia,1997,SOM,SOM1997,0,2010,-13,0,0,
Somalia,1998,SOM,SOM1998,0,2010,-12,0,0,
Somalia,1999,SOM,SOM1999,0,2010,-11,0,0,
Somalia,2000,SOM,SOM2000,0,2010,-10,0,0,
Somalia,2001,SOM,SOM2001,0,2010,-9,0,0,
Somalia,2002,SOM,SOM2002,0,2010,-8,0,0,
Somalia,2003,SOM,SOM2003,0,2010,-7,0,0,
Somalia,2004,SOM,SOM2004,0,2010,-6,0,0,
Somalia,2005,SOM,SOM2005,0,2010,-5,0,0,
Somalia,2006,SOM,SOM2006,0,2010,-4,0,0,
Somalia,2007,SOM,SOM2007,0,2010,-3,0,0,
Somalia,2008,SOM,SOM2008,0,2010,-2,0,0,
Somalia,2009,SOM,SOM2009,0,2010,-1,0,0,
Somalia,2010,SOM,SOM2010,1,2010,0,0,0,
Serbia,1996,SRB,SRB1996,0,2001,-5,0,2004,-8
Serbia,1997,SRB,SRB1997,0,2001,-4,0,2004,-7
Serbia,1998,SRB,SRB1998,0,2001,-3,0,2004,-6
Serbia,1999,SRB,SRB1999,0,2001,-2,0,2004,-5
Serbia,2000,SRB,SRB2000,0,2001,-1,0,2004,-4
Serbia,2001,SRB,SRB2001,1,2001,0,0,2004,-3
Serbia,2002,SRB,SRB2002,1,2001,1,0,2004,-2
Serbia,2003,SRB,SRB2003,1,2001,2,0,2004,-1
Serbia,2004,SRB,SRB2004,1,2001,3,1,2004,0
Serbia,2005,SRB,SRB2005,1,2001,4,1,2004,1
Serbia,2006,SRB,SRB2006,1,2001,5,1,2004,2
Serbia,2007,SRB,SRB2007,1,2001,6,1,2004,3
Serbia,2008,SRB,SRB2008,1,2001,7,1,2004,4
Serbia,2009,SRB,SRB2009,1,2001,8,1,2004,5
Serbia,2010,SRB,SRB2010,1,2001,9,1,2004,6
Sao Tome and Principe,1996,STP,STP1996,,,,0,0,
Sao Tome and Principe,1997,STP,STP1997,,,,0,0,
Sao Tome and Principe,1998,STP,STP1998,,,,0,0,
Sao Tome and Principe,1999,STP,STP1999,,,,0,0,
Sao Tome and Principe,2000,STP,STP2000,,,,0,0,
Sao Tome and Principe,2001,STP,STP2001,,,,0,0,
Sao Tome and Principe,2002,STP,STP2002,,,,0,0,
Sao Tome and Principe,2003,STP,STP2003,,,,0,0,
Sao Tome and Principe,2004,STP,STP2004,,,,0,0,
Sao Tome and Principe,2005,STP,STP2005,,,,0,0,
Sao Tome and Principe,2006,STP,STP2006,,,,0,0,
Sao Tome and Principe,2007,STP,STP2007,,,,0,0,
Sao Tome and Principe,2008,STP,STP2008,,,,0,0,
Sao Tome and Principe,2009,STP,STP2009,,,,0,0,
Sao Tome and Principe,2010,STP,STP2010,,,,0,0,
Suriname,1996,SUR,SUR1996,0,0,,0,0,
Suriname,1997,SUR,SUR1997,0,0,,0,0,
Suriname,1998,SUR,SUR1998,0,0,,0,0,
Suriname,1999,SUR,SUR1999,0,0,,0,0,
Suriname,2000,SUR,SUR2000,0,0,,0,0,
Suriname,2001,SUR,SUR2001,0,0,,0,0,
Suriname,2002,SUR,SUR2002,0,0,,0,0,
Suriname,2003,SUR,SUR2003,0,0,,0,0,
Suriname,2004,SUR,SUR2004,0,0,,0,0,
Suriname,2005,SUR,SUR2005,0,0,,0,0,
Suriname,2006,SUR,SUR2006,0,0,,0,0,
Suriname,2007,SUR,SUR2007,0,0,,0,0,
Suriname,2008,SUR,SUR2008,0,0,,0,0,
Suriname,2009,SUR,SUR2009,0,0,,0,0,
Suriname,2010,SUR,SUR2010,0,0,,0,0,
Slovakia,1996,SVK,SVK1996,0,2004,-8,0,2001,-5
Slovakia,1997,SVK,SVK1997,0,2004,-7,0,2001,-4
Slovakia,1998,SVK,SVK1998,0,2004,-6,0,2001,-3
Slovakia,1999,SVK,SVK1999,0,2004,-5,0,2001,-2
Slovakia,2000,SVK,SVK2000,0,2004,-4,0,2001,-1
Slovakia,2001,SVK,SVK2001,0,2004,-3,1,2001,0
Slovakia,2002,SVK,SVK2002,0,2004,-2,1,2001,1
Slovakia,2003,SVK,SVK2003,0,2004,-1,1,2001,2
Slovakia,2004,SVK,SVK2004,1,2004,0,1,2001,3
Slovakia,2005,SVK,SVK2005,1,2004,1,1,2001,4
Slovakia,2006,SVK,SVK2006,1,2004,2,1,2001,5
Slovakia,2007,SVK,SVK2007,1,2004,3,1,2001,6
Slovakia,2008,SVK,SVK2008,1,2004,4,1,2001,7
Slovakia,2009,SVK,SVK2009,1,2004,5,1,2001,8
Slovakia,2010,SVK,SVK2010,1,2004,6,1,2001,9
Slovenia,1996,SVN,SVN1996,0,2004,-8,0,2003,-7
Slovenia,1997,SVN,SVN1997,0,2004,-7,0,2003,-6
Slovenia,1998,SVN,SVN1998,0,2004,-6,0,2003,-5
Slovenia,1999,SVN,SVN1999,0,2004,-5,0,2003,-4
Slovenia,2000,SVN,SVN2000,0,2004,-4,0,2003,-3
Slovenia,2001,SVN,SVN2001,0,2004,-3,0,2003,-2
Slovenia,2002,SVN,SVN2002,0,2004,-2,0,2003,-1
Slovenia,2003,SVN,SVN2003,0,2004,-1,1,2003,0
Slovenia,2004,SVN,SVN2004,1,2004,0,1,2003,1
Slovenia,2005,SVN,SVN2005,1,2004,1,1,2003,2
Slovenia,2006,SVN,SVN2006,1,2004,2,1,2003,3
Slovenia,2007,SVN,SVN2007,1,2004,3,1,2003,4
Slovenia,2008,SVN,SVN2008,1,2004,4,1,2003,5
Slovenia,2009,SVN,SVN2009,1,2004,5,1,2003,6
Slovenia,2010,SVN,SVN2010,1,2004,6,1,2003,7
Sweden,1996,SWE,SWE1996,0,2003,-7,1,1766,230
Sweden,1997,SWE,SWE1997,0,2003,-6,1,1766,231
Sweden,1998,SWE,SWE1998,0,2003,-5,1,1766,232
Sweden,1999,SWE,SWE1999,0,2003,-4,1,1766,233
Sweden,2000,SWE,SWE2000,0,2003,-3,1,1766,234
Sweden,2001,SWE,SWE2001,0,2003,-2,1,1766,235
Sweden,2002,SWE,SWE2002,0,2003,-1,1,1766,236
Sweden,2003,SWE,SWE2003,1,2003,0,1,1766,237
Sweden,2004,SWE,SWE2004,1,2003,1,1,1766,238
Sweden,2005,SWE,SWE2005,1,2003,2,1,1766,239
Sweden,2006,SWE,SWE2006,1,2003,3,1,1766,240
Sweden,2007,SWE,SWE2007,1,2003,4,1,1766,241
Sweden,2008,SWE,SWE2008,1,2003,5,1,1766,242
Sweden,2009,SWE,SWE2009,1,2003,6,1,1766,243
Sweden,2010,SWE,SWE2010,1,2003,7,1,1766,244
Swaziland,1996,SWZ,SWZ1996,,,,0,0,
Swaziland,1997,SWZ,SWZ1997,,,,0,0,
Swaziland,1998,SWZ,SWZ1998,,,,0,0,
Swaziland,1999,SWZ,SWZ1999,,,,0,0,
Swaziland,2000,SWZ,SWZ2000,,,,0,0,
Swaziland,2001,SWZ,SWZ2001,,,,0,0,
Swaziland,2002,SWZ,SWZ2002,,,,0,0,
Swaziland,2003,SWZ,SWZ2003,,,,0,0,
Swaziland,2004,SWZ,SWZ2004,,,,0,0,
Swaziland,2005,SWZ,SWZ2005,,,,0,0,
Swaziland,2006,SWZ,SWZ2006,,,,0,0,
Swaziland,2007,SWZ,SWZ2007,,,,0,0,
Swaziland,2008,SWZ,SWZ2008,,,,0,0,
Swaziland,2009,SWZ,SWZ2009,,,,0,0,
Swaziland,2010,SWZ,SWZ2010,,,,0,0,
Seychelles,1996,SYC,SYC1996,,,,0,0,
Seychelles,1997,SYC,SYC1997,,,,0,0,
Seychelles,1998,SYC,SYC1998,,,,0,0,
Seychelles,1999,SYC,SYC1999,,,,0,0,
Seychelles,2000,SYC,SYC2000,,,,0,0,
Seychelles,2001,SYC,SYC2001,,,,0,0,
Seychelles,2002,SYC,SYC2002,,,,0,0,
Seychelles,2003,SYC,SYC2003,,,,0,0,
Seychelles,2004,SYC,SYC2004,,,,0,0,
Seychelles,2005,SYC,SYC2005,,,,0,0,
Seychelles,2006,SYC,SYC2006,,,,0,0,
Seychelles,2007,SYC,SYC2007,,,,0,0,
Seychelles,2008,SYC,SYC2008,,,,0,0,
Seychelles,2009,SYC,SYC2009,,,,0,0,
Seychelles,2010,SYC,SYC2010,,,,0,0,
Syria,1996,SYR,SYR1996,0,0,,0,0,
Syria,1997,SYR,SYR1997,0,0,,0,0,
Syria,1998,SYR,SYR1998,0,0,,0,0,
Syria,1999,SYR,SYR1999,0,0,,0,0,
Syria,2000,SYR,SYR2000,0,0,,0,0,
Syria,2001,SYR,SYR2001,0,0,,0,0,
Syria,2002,SYR,SYR2002,0,0,,0,0,
Syria,2003,SYR,SYR2003,0,0,,0,0,
Syria,2004,SYR,SYR2004,0,0,,0,0,
Syria,2005,SYR,SYR2005,0,0,,0,0,
Syria,2006,SYR,SYR2006,0,0,,0,0,
Syria,2007,SYR,SYR2007,0,0,,0,0,
Syria,2008,SYR,SYR2008,0,0,,0,0,
Syria,2009,SYR,SYR2009,0,0,,0,0,
Syria,2010,SYR,SYR2010,0,0,,0,0,
Chad,1996,TCD,TCD1996,0,0,,0,0,
Chad,1997,TCD,TCD1997,0,0,,0,0,
Chad,1998,TCD,TCD1998,0,0,,0,0,
Chad,1999,TCD,TCD1999,0,0,,0,0,
Chad,2000,TCD,TCD2000,0,0,,0,0,
Chad,2001,TCD,TCD2001,0,0,,0,0,
Chad,2002,TCD,TCD2002,0,0,,0,0,
Chad,2003,TCD,TCD2003,0,0,,0,0,
Chad,2004,TCD,TCD2004,0,0,,0,0,
Chad,2005,TCD,TCD2005,0,0,,0,0,
Chad,2006,TCD,TCD2006,0,0,,0,0,
Chad,2007,TCD,TCD2007,0,0,,0,0,
Chad,2008,TCD,TCD2008,0,0,,0,0,
Chad,2009,TCD,TCD2009,0,0,,0,0,
Chad,2010,TCD,TCD2010,0,0,,0,0,
Togo,1996,TGO,TGO1996,0,1999,-3,0,0,
Togo,1997,TGO,TGO1997,0,1999,-2,0,0,
Togo,1998,TGO,TGO1998,0,1999,-1,0,0,
Togo,1999,TGO,TGO1999,1,1999,0,0,0,
Togo,2000,TGO,TGO2000,1,1999,1,0,0,
Togo,2001,TGO,TGO2001,1,1999,2,0,0,
Togo,2002,TGO,TGO2002,1,1999,3,0,0,
Togo,2003,TGO,TGO2003,1,1999,4,0,0,
Togo,2004,TGO,TGO2004,1,1999,5,0,0,
Togo,2005,TGO,TGO2005,1,1999,6,0,0,
Togo,2006,TGO,TGO2006,1,1999,7,0,0,
Togo,2007,TGO,TGO2007,1,1999,8,0,0,
Togo,2008,TGO,TGO2008,1,1999,9,0,0,
Togo,2009,TGO,TGO2009,1,1999,10,0,0,
Togo,2010,TGO,TGO2010,1,1999,11,0,0,
Thailand,1996,THA,THA1996,0,1999,-3,0,1997,-1
Thailand,1997,THA,THA1997,0,1999,-2,1,1997,0
Thailand,1998,THA,THA1998,0,1999,-1,1,1997,1
Thailand,1999,THA,THA1999,1,1999,0,1,1997,2
Thailand,2000,THA,THA2000,1,1999,1,1,1997,3
Thailand,2001,THA,THA2001,1,1999,2,1,1997,4
Thailand,2002,THA,THA2002,1,1999,3,1,1997,5
Thailand,2003,THA,THA2003,1,1999,4,1,1997,6
Thailand,2004,THA,THA2004,1,1999,5,1,1997,7
Thailand,2005,THA,THA2005,1,1999,6,1,1997,8
Thailand,2006,THA,THA2006,1,1999,7,1,1997,9
Thailand,2007,THA,THA2007,1,1999,8,1,1997,10
Thailand,2008,THA,THA2008,1,1999,9,1,1997,11
Thailand,2009,THA,THA2009,1,1999,10,1,1997,12
Thailand,2010,THA,THA2010,1,1999,11,1,1997,13
Tajikistan,1996,TJK,TJK1996,0,0,,0,2002,-6
Tajikistan,1997,TJK,TJK1997,0,0,,0,2002,-5
Tajikistan,1998,TJK,TJK1998,0,0,,0,2002,-4
Tajikistan,1999,TJK,TJK1999,0,0,,0,2002,-3
Tajikistan,2000,TJK,TJK2000,0,0,,0,2002,-2
Tajikistan,2001,TJK,TJK2001,0,0,,0,2002,-1
Tajikistan,2002,TJK,TJK2002,0,0,,1,2002,0
Tajikistan,2003,TJK,TJK2003,0,0,,1,2002,1
Tajikistan,2004,TJK,TJK2004,0,0,,1,2002,2
Tajikistan,2005,TJK,TJK2005,0,0,,1,2002,3
Tajikistan,2006,TJK,TJK2006,0,0,,1,2002,4
Tajikistan,2007,TJK,TJK2007,0,0,,1,2002,5
Tajikistan,2008,TJK,TJK2008,0,0,,1,2002,6
Tajikistan,2009,TJK,TJK2009,0,0,,1,2002,7
Tajikistan,2010,TJK,TJK2010,0,0,,1,2002,8
Timor-Leste,2000,TLS,TLS2000,0,2010,-10,0,0,
Timor-Leste,2001,TLS,TLS2001,0,2010,-9,0,0,
Timor-Leste,2002,TLS,TLS2002,0,2010,-8,0,0,
Timor-Leste,2003,TLS,TLS2003,0,2010,-7,0,0,
Timor-Leste,2004,TLS,TLS2004,0,2010,-6,0,0,
Timor-Leste,2005,TLS,TLS2005,0,2010,-5,0,0,
Timor-Leste,2006,TLS,TLS2006,0,2010,-4,0,0,
Timor-Leste,2007,TLS,TLS2007,0,2010,-3,0,0,
Timor-Leste,2008,TLS,TLS2008,0,2010,-2,0,0,
Timor-Leste,2009,TLS,TLS2009,0,2010,-1,0,0,
Timor-Leste,2010,TLS,TLS2010,1,2010,0,0,0,
Timor-Leste,1996,TMP,TMP1996,0,2010,-14,0,0,
Timor-Leste,1997,TMP,TMP1997,0,2010,-13,0,0,
Timor-Leste,1998,TMP,TMP1998,0,2010,-12,0,0,
Timor-Leste,1999,TMP,TMP1999,0,2010,-11,0,0,
Timor-Leste,2000,TMP,TMP2000,0,2010,-10,0,0,
Timor-Leste,2001,TMP,TMP2001,0,2010,-9,0,0,
Timor-Leste,2002,TMP,TMP2002,0,2010,-8,0,0,
Timor-Leste,2003,TMP,TMP2003,0,2010,-7,0,0,
Timor-Leste,2004,TMP,TMP2004,0,2010,-6,0,0,
Timor-Leste,2005,TMP,TMP2005,0,2010,-5,0,0,
Timor-Leste,2006,TMP,TMP2006,0,2010,-4,0,0,
Timor-Leste,2007,TMP,TMP2007,1,2010,-3,0,0,
Timor-Leste,2008,TMP,TMP2008,1,2010,-2,0,0,
Timor-Leste,2009,TMP,TMP2009,1,2010,-1,0,0,
Timor-Leste,2010,TMP,TMP2010,1,2010,0,0,0,
Tonga,1996,TON,TON1996,0,2008,-12,0,0,
Tonga,1997,TON,TON1997,0,2008,-11,0,0,
Tonga,1998,TON,TON1998,0,2008,-10,0,0,
Tonga,1999,TON,TON1999,0,2008,-9,0,0,
Tonga,2000,TON,TON2000,0,2008,-8,0,0,
Tonga,2001,TON,TON2001,0,2008,-7,0,0,
Tonga,2002,TON,TON2002,0,2008,-6,0,0,
Tonga,2003,TON,TON2003,0,2008,-5,0,0,
Tonga,2004,TON,TON2004,0,2008,-4,0,0,
Tonga,2005,TON,TON2005,0,2008,-3,0,0,
Tonga,2006,TON,TON2006,0,2008,-2,0,0,
Tonga,2007,TON,TON2007,0,2008,-1,0,0,
Tonga,2008,TON,TON2008,1,2008,0,0,0,
Tonga,2009,TON,TON2009,1,2008,1,0,0,
Tonga,2010,TON,TON2010,1,2008,2,0,0,
Trinidad and Tobago,1996,TTO,TTO1996,0,2005,-9,0,2001,-5
Trinidad and Tobago,1997,TTO,TTO1997,0,2005,-8,0,2001,-4
Trinidad and Tobago,1998,TTO,TTO1998,0,2005,-7,0,2001,-3
Trinidad and Tobago,1999,TTO,TTO1999,0,2005,-6,0,2001,-2
Trinidad and Tobago,2000,TTO,TTO2000,0,2005,-5,0,2001,-1
Trinidad and Tobago,2001,TTO,TTO2001,0,2005,-4,1,2001,0
Trinidad and Tobago,2002,TTO,TTO2002,0,2005,-3,1,2001,1
Trinidad and Tobago,2003,TTO,TTO2003,0,2005,-2,1,2001,2
Trinidad and Tobago,2004,TTO,TTO2004,0,2005,-1,1,2001,3
Trinidad and Tobago,2005,TTO,TTO2005,1,2005,0,1,2001,4
Trinidad and Tobago,2006,TTO,TTO2006,1,2005,1,1,2001,5
Trinidad and Tobago,2007,TTO,TTO2007,1,2005,2,1,2001,6
Trinidad and Tobago,2008,TTO,TTO2008,1,2005,3,1,2001,7
Trinidad and Tobago,2009,TTO,TTO2009,1,2005,4,1,2001,8
Trinidad and Tobago,2010,TTO,TTO2010,1,2005,5,1,2001,9
Tunisia,1996,TUN,TUN1996,0,0,,0,2011,-15
Tunisia,1997,TUN,TUN1997,0,0,,0,2011,-14
Tunisia,1998,TUN,TUN1998,0,0,,0,2011,-13
Tunisia,1999,TUN,TUN1999,0,0,,0,2011,-12
Tunisia,2000,TUN,TUN2000,0,0,,0,2011,-11
Tunisia,2001,TUN,TUN2001,0,0,,0,2011,-10
Tunisia,2002,TUN,TUN2002,0,0,,0,2011,-9
Tunisia,2003,TUN,TUN2003,0,0,,0,2011,-8
Tunisia,2004,TUN,TUN2004,0,0,,0,2011,-7
Tunisia,2005,TUN,TUN2005,0,0,,0,2011,-6
Tunisia,2006,TUN,TUN2006,0,0,,0,2011,-5
Tunisia,2007,TUN,TUN2007,0,0,,0,2011,-4
Tunisia,2008,TUN,TUN2008,0,0,,0,2011,-3
Tunisia,2009,TUN,TUN2009,0,0,,0,2011,-2
Tunisia,2010,TUN,TUN2010,0,0,,0,2011,-1
Turkey,1996,TUR,TUR1996,0,0,,0,2004,-8
Turkey,1997,TUR,TUR1997,0,0,,0,2004,-7
Turkey,1998,TUR,TUR1998,0,0,,0,2004,-6
Turkey,1999,TUR,TUR1999,0,0,,0,2004,-5
Turkey,2000,TUR,TUR2000,0,0,,0,2004,-4
Turkey,2001,TUR,TUR2001,0,0,,0,2004,-3
Turkey,2002,TUR,TUR2002,0,0,,0,2004,-2
Turkey,2003,TUR,TUR2003,0,0,,0,2004,-1
Turkey,2004,TUR,TUR2004,0,0,,1,2004,0
Turkey,2005,TUR,TUR2005,0,0,,1,2004,1
Turkey,2006,TUR,TUR2006,0,0,,1,2004,2
Turkey,2007,TUR,TUR2007,0,0,,1,2004,3
Turkey,2008,TUR,TUR2008,0,0,,1,2004,4
Turkey,2009,TUR,TUR2009,0,0,,1,2004,5
Turkey,2010,TUR,TUR2010,0,0,,1,2004,6
Tuvalu,1996,TUV,TUV1996,0,0,,0,0,
Tuvalu,1997,TUV,TUV1997,0,0,,0,0,
Tuvalu,1998,TUV,TUV1998,0,0,,0,0,
Tuvalu,1999,TUV,TUV1999,0,0,,0,0,
Tuvalu,2000,TUV,TUV2000,0,0,,0,0,
Tuvalu,2001,TUV,TUV2001,0,0,,0,0,
Tuvalu,2002,TUV,TUV2002,0,0,,0,0,
Tuvalu,2003,TUV,TUV2003,0,0,,0,0,
Tuvalu,2004,TUV,TUV2004,0,0,,0,0,
Tuvalu,2005,TUV,TUV2005,0,0,,0,0,
Tuvalu,2006,TUV,TUV2006,0,0,,0,0,
Tuvalu,2007,TUV,TUV2007,0,0,,0,0,
Tuvalu,2008,TUV,TUV2008,0,0,,0,0,
Tuvalu,2009,TUV,TUV2009,0,0,,0,0,
Tuvalu,2010,TUV,TUV2010,0,0,,0,0,
Taiwan,1996,TWN,TWN1996,0,0,,0,2005,-9
Taiwan,1997,TWN,TWN1997,0,0,,0,2005,-8
Taiwan,1998,TWN,TWN1998,0,0,,0,2005,-7
Taiwan,1999,TWN,TWN1999,0,0,,0,2005,-6
Taiwan,2000,TWN,TWN2000,0,0,,0,2005,-5
Taiwan,2001,TWN,TWN2001,0,0,,0,2005,-4
Taiwan,2002,TWN,TWN2002,0,0,,0,2005,-3
Taiwan,2003,TWN,TWN2003,0,0,,0,2005,-2
Taiwan,2004,TWN,TWN2004,0,0,,0,2005,-1
Taiwan,2005,TWN,TWN2005,0,0,,1,2005,0
Taiwan,2006,TWN,TWN2006,0,0,,1,2005,1
Taiwan,2007,TWN,TWN2007,0,0,,1,2005,2
Taiwan,2008,TWN,TWN2008,0,0,,1,2005,3
Taiwan,2009,TWN,TWN2009,0,0,,1,2005,4
Taiwan,2010,TWN,TWN2010,0,0,,1,2005,5
Tanzania,1996,TZA,TZA1996,0,2007,-11,0,0,
Tanzania,1997,TZA,TZA1997,0,2007,-10,0,0,
Tanzania,1998,TZA,TZA1998,0,2007,-9,0,0,
Tanzania,1999,TZA,TZA1999,0,2007,-8,0,0,
Tanzania,2000,TZA,TZA2000,0,2007,-7,0,0,
Tanzania,2001,TZA,TZA2001,0,2007,-6,0,0,
Tanzania,2002,TZA,TZA2002,0,2007,-5,0,0,
Tanzania,2003,TZA,TZA2003,0,2007,-4,0,0,
Tanzania,2004,TZA,TZA2004,0,2007,-3,0,0,
Tanzania,2005,TZA,TZA2005,0,2007,-2,0,0,
Tanzania,2006,TZA,TZA2006,0,2007,-1,0,0,
Tanzania,2007,TZA,TZA2007,1,2007,0,0,0,
Tanzania,2008,TZA,TZA2008,1,2007,1,0,0,
Tanzania,2009,TZA,TZA2009,1,2007,2,0,0,
Tanzania,2010,TZA,TZA2010,1,2007,3,0,0,
Uganda,1996,UGA,UGA1996,1,1988,8,0,2006,-10
Uganda,1997,UGA,UGA1997,1,1988,9,0,2006,-9
Uganda,1998,UGA,UGA1998,1,1988,10,0,2006,-8
Uganda,1999,UGA,UGA1999,1,1988,11,0,2006,-7
Uganda,2000,UGA,UGA2000,1,1988,12,0,2006,-6
Uganda,2001,UGA,UGA2001,1,1988,13,0,2006,-5
Uganda,2002,UGA,UGA2002,1,1988,14,0,2006,-4
Uganda,2003,UGA,UGA2003,1,1988,15,0,2006,-3
Uganda,2004,UGA,UGA2004,1,1988,16,0,2006,-2
Uganda,2005,UGA,UGA2005,1,1988,17,0,2006,-1
Uganda,2006,UGA,UGA2006,1,1988,18,1,2006,0
Uganda,2007,UGA,UGA2007,1,1988,19,1,2006,1
Uganda,2008,UGA,UGA2008,1,1988,20,1,2006,2
Uganda,2009,UGA,UGA2009,1,1988,21,1,2006,3
Uganda,2010,UGA,UGA2010,1,1988,22,1,2006,4
Ukraine,1996,UKR,UKR1996,1,1990,6,1,1992,4
Ukraine,1997,UKR,UKR1997,1,1990,7,1,1992,5
Ukraine,1998,UKR,UKR1998,1,1990,8,1,1992,6
Ukraine,1999,UKR,UKR1999,1,1990,9,1,1992,7
Ukraine,2000,UKR,UKR2000,1,1990,10,1,1992,8
Ukraine,2001,UKR,UKR2001,1,1990,11,1,1992,9
Ukraine,2002,UKR,UKR2002,1,1990,12,1,1992,10
Ukraine,2003,UKR,UKR2003,1,1990,13,1,1992,11
Ukraine,2004,UKR,UKR2004,1,1990,14,1,1992,12
Ukraine,2005,UKR,UKR2005,1,1990,15,1,1992,13
Ukraine,2006,UKR,UKR2006,1,1990,16,1,1992,14
Ukraine,2007,UKR,UKR2007,1,1990,17,1,1992,15
Ukraine,2008,UKR,UKR2008,1,1990,18,1,1992,16
Ukraine,2009,UKR,UKR2009,1,1990,19,1,1992,17
Ukraine,2010,UKR,UKR2010,1,1990,20,1,1992,18
Uruguay,1996,URY,URY1996,0,0,,0,2009,-13
Uruguay,1997,URY,URY1997,0,0,,0,2009,-12
Uruguay,1998,URY,URY1998,0,0,,0,2009,-11
Uruguay,1999,URY,URY1999,0,0,,0,2009,-10
Uruguay,2000,URY,URY2000,0,0,,0,2009,-9
Uruguay,2001,URY,URY2001,0,0,,0,2009,-8
Uruguay,2002,URY,URY2002,0,0,,0,2009,-7
Uruguay,2003,URY,URY2003,0,0,,0,2009,-6
Uruguay,2004,URY,URY2004,0,0,,0,2009,-5
Uruguay,2005,URY,URY2005,0,0,,0,2009,-4
Uruguay,2006,URY,URY2006,0,0,,0,2009,-3
Uruguay,2007,URY,URY2007,0,0,,0,2009,-2
Uruguay,2008,URY,URY2008,0,0,,0,2009,-1
Uruguay,2009,URY,URY2009,0,0,,1,2009,0
Uruguay,2010,URY,URY2010,0,0,,1,2009,1
United States,1996,USA,USA1996,1,1978,18,1,1967,29
United States,1997,USA,USA1997,1,1978,19,1,1967,30
United States,1998,USA,USA1998,1,1978,20,1,1967,31
United States,1999,USA,USA1999,1,1978,21,1,1967,32
United States,2000,USA,USA2000,1,1978,22,1,1967,33
United States,2001,USA,USA2001,1,1978,23,1,1967,34
United States,2002,USA,USA2002,1,1978,24,1,1967,35
United States,2003,USA,USA2003,1,1978,25,1,1967,36
United States,2004,USA,USA2004,1,1978,26,1,1967,37
